"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.410307900E-1,-1.004487324E1,-1.951872945E0,1.152209520E0
7.435184990E-1,-9.987412453E0,-1.884835243E0,1.200093627E0
7.460062070E-1,-9.992200851E0,-1.841739655E0,1.204882026E0
7.484939150E-1,-1.006402683E1,-1.817797661E0,1.156997919E0
7.509816240E-1,-1.012148762E1,-1.832162857E0,1.089960337E0
7.534693320E-1,-1.020767879E1,-1.832162857E0,1.013345838E0
7.559570400E-1,-1.029386997E1,-1.789067268E0,8.984242082E-1
7.584447490E-1,-1.039921474E1,-1.674145579E0,8.074445128E-1
7.609324570E-1,-1.055244446E1,-1.492186189E0,7.404068708E-1
7.634201650E-1,-1.077271080E1,-1.310226917E0,7.020996213E-1
7.659078740E-1,-1.101213074E1,-1.104325533E0,6.733692288E-1
7.683955820E-1,-1.126112747E1,-9.080010056E-1,6.542156339E-1
7.708832900E-1,-1.150533581E1,-7.691373229E-1,6.111199856E-1
7.733709990E-1,-1.173517990E1,-6.590040326E-1,5.584475398E-1
7.758587070E-1,-1.186446667E1,-5.776011348E-1,5.105634928E-1
7.783464150E-1,-1.196502304E1,-5.057750940E-1,4.387374520E-1
7.808341240E-1,-1.199854183E1,-4.147954583E-1,3.573346138E-1
7.833218320E-1,-1.200333023E1,-3.142389655E-1,2.663549483E-1
7.858095400E-1,-1.198896503E1,-2.280477136E-1,1.466448605E-1
7.882972490E-1,-1.199854183E1,-1.705868691E-1,2.693476900E-2
7.907849570E-1,-1.197938824E1,-1.418564469E-1,-5.925649032E-2
7.932726650E-1,-1.193629265E1,-1.514332592E-1,-1.071405262E-1
7.957603740E-1,-1.185010147E1,-2.041056901E-1,-1.262941360E-1
7.982480820E-1,-1.173517990E1,-3.333925903E-1,-1.215057373E-1
8.007357900E-1,-1.156279755E1,-4.674678743E-1,-8.798690885E-2
8.032234990E-1,-1.135689545E1,-5.919663906E-1,-4.489128292E-2
8.057112070E-1,-1.112226391E1,-7.068880796E-1,2.693476900E-2
8.081989150E-1,-1.086847878E1,-8.457517624E-1,7.960720360E-2
8.106866240E-1,-1.064821243E1,-9.989806414E-1,1.514332592E-1
8.131743320E-1,-1.045667553E1,-1.176151633E0,2.184709013E-1
8.156620400E-1,-1.030823517E1,-1.343745708E0,3.525462151E-1
8.181497490E-1,-1.018373680E1,-1.492186189E0,4.961982965E-1
8.206374570E-1,-1.009754562E1,-1.621473074E0,6.637924314E-1
8.231251650E-1,-1.004487324E1,-1.722029567E0,8.313865662E-1
8.256128740E-1,-1.002571964E1,-1.774701953E0,9.319429994E-1
8.281005820E-1,-1.002571964E1,-1.827374458E0,1.051653147E0
8.305882900E-1,-1.004966164E1,-1.870470047E0,1.166574836E0
8.330759990E-1,-1.005445004E1,-1.899200439E0,1.276708007E0
8.355637070E-1,-1.006402683E1,-1.918354154E0,1.372476101E0
8.380514150E-1,-1.005923843E1,-1.889623642E0,1.477820992E0
8.405391240E-1,-1.009754562E1,-1.803432465E0,1.520916581E0
8.430268320E-1,-1.013585281E1,-1.707664371E0,1.525704980E0
8.455145400E-1,-1.023162079E1,-1.578377485E0,1.482609391E0
8.480022490E-1,-1.041357994E1,-1.405994892E0,1.396418095E0
8.504899570E-1,-1.064342403E1,-1.200093627E0,1.310226917E0
8.529776650E-1,-1.091636276E1,-9.415197968E-1,1.219247222E0
8.554653740E-1,-1.120845509E1,-6.302735806E-1,1.104325533E0
8.579530820E-1,-1.148618221E1,-3.525462151E-1,9.367313981E-1
8.604407900E-1,-1.175912189E1,-1.083376259E-1,7.404068708E-1
8.629284990E-1,-1.200333023E1,1.071405262E-1,5.680243373E-1
8.654162070E-1,-1.220444298E1,2.747346461E-1,4.004302323E-1
8.679039150E-1,-1.238161373E1,3.944447339E-1,2.615665495E-1
8.703916240E-1,-1.250132370E1,4.902127981E-1,1.035492271E-1
8.728793320E-1,-1.256357384E1,6.051344872E-1,-2.573766746E-2
8.753670400E-1,-1.260188103E1,7.056909800E-1,-1.789665818E-1
8.778547490E-1,-1.261624622E1,7.679402232E-1,-3.226186931E-1
8.803424570E-1,-1.263539982E1,7.775170207E-1,-4.806360006E-1
8.828301650E-1,-1.262582302E1,7.200561762E-1,-6.290764809E-1
8.853178740E-1,-1.257793903E1,5.955576897E-1,-7.823054194E-1
8.878055820E-1,-1.246780491E1,4.423287511E-1,-9.115923047E-1
8.902932900E-1,-1.227626896E1,2.843114436E-1,-1.021725535E0
8.927810510E-1,-1.202248383E1,1.023521200E-1,-1.117493629E0
8.952688110E-1,-1.171123791E1,-7.960720360E-2,-1.213261724E0
8.977565710E-1,-1.133774185E1,-2.950853705E-1,-1.294664621E0
9.002443320E-1,-1.092115116E1,-5.392939448E-1,-1.328183413E0
9.027320920E-1,-1.054286766E1,-8.265981078E-1,-1.328183413E0
9.052198530E-1,-1.019810200E1,-1.142632723E0,-1.280299306E0
9.077076130E-1,-9.877279282E0,-1.444302201E0,-1.174954534E0
9.101953740E-1,-9.618705750E0,-1.736394763E0,-1.026513934E0
9.126831340E-1,-9.403226852E0,-1.990180135E0,-8.637082577E-1
9.151708940E-1,-9.249998093E0,-2.200869799E0,-7.009025216E-1
9.176586550E-1,-9.106346130E0,-2.311003208E0,-5.668272376E-1
9.201464150E-1,-9.015366554E0,-2.334945202E0,-4.279635549E-1
9.226341760E-1,-8.957905769E0,-2.306214809E0,-2.747346461E-1
9.251219360E-1,-8.996212959E0,-2.248754025E0,-8.319851011E-2
9.276096960E-1,-9.101557732E0,-2.162562609E0,1.179144308E-1
9.300974570E-1,-9.240421295E0,-2.052429438E0,3.381809890E-1
9.325852170E-1,-9.431957245E0,-1.923142552E0,5.488707423E-1
9.350729780E-1,-9.609128952E0,-1.784278870E0,7.068880796E-1
9.375607380E-1,-9.776722908E0,-1.611896276E0,8.122329116E-1
9.400484990E-1,-9.929951668E0,-1.425148606E0,8.696937561E-1
9.425362590E-1,-1.005445004E1,-1.214458823E0,8.696937561E-1
9.450240190E-1,-1.022683239E1,-9.463081956E-1,8.696937561E-1
9.475117800E-1,-1.037048435E1,-6.542156339E-1,8.457517624E-1
9.499995400E-1,-1.049498272E1,-3.812766075E-1,7.930793166E-1
9.524873010E-1,-1.058596325E1,-1.466448605E-1,7.020996213E-1
9.549750610E-1,-1.070088482E1,4.010287672E-2,5.967547894E-1
9.574628210E-1,-1.080622959E1,1.837549806E-1,5.057750940E-1
