"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.507518260E-1,-3.275685608E-1,-2.640522122E-1,2.526006401E-1
8.532395860E-1,-3.020022511E-1,-2.651174963E-1,3.101248741E-1
8.557273470E-1,-2.764359117E-1,-2.597911656E-1,3.623228073E-1
8.582151070E-1,-2.508696020E-1,-2.512690723E-1,4.102596641E-1
8.607028680E-1,-2.253032625E-1,-2.395511568E-1,4.528702199E-1
8.631906280E-1,-1.997369379E-1,-2.257027328E-1,4.880239069E-1
8.656783880E-1,-1.752358675E-1,-2.097237855E-1,5.189165473E-1
8.681661490E-1,-1.518000662E-1,-1.937448233E-1,5.434176326E-1
8.706539090E-1,-1.272990108E-1,-1.788311303E-1,5.625923872E-1
8.731416700E-1,-1.038632020E-1,-1.639174372E-1,5.764408112E-1
8.756294300E-1,-8.042740822E-2,-1.511342824E-1,5.838976502E-1
8.781171910E-1,-5.699160323E-2,-1.404816359E-1,5.860281587E-1
8.806049510E-1,-3.568633273E-2,-1.330247968E-1,5.828323960E-1
8.830927110E-1,-1.544632297E-2,-1.287637353E-1,5.721797347E-1
8.855804720E-1,2.663159044E-3,-1.287637353E-1,5.562008023E-1
8.880682320E-1,1.970737800E-2,-1.319595277E-1,5.348954797E-1
8.905559930E-1,3.568633273E-2,-1.383511126E-1,5.103944540E-1
8.930437530E-1,5.166528746E-2,-1.468732208E-1,4.837628603E-1
8.955315130E-1,6.764423847E-2,-1.564605981E-1,4.539354742E-1
8.980192740E-1,8.255793154E-2,-1.660479754E-1,4.230428338E-1
9.005070340E-1,9.747162461E-2,-1.756353378E-1,3.932154477E-1
9.029947950E-1,1.145158410E-1,-1.862879843E-1,3.644533157E-1
9.054825550E-1,1.315600574E-1,-1.948100924E-1,3.378217220E-1
9.079703160E-1,1.496695429E-1,-2.022669315E-1,3.154512048E-1
9.104580760E-1,1.656484902E-1,-2.097237855E-1,2.962764502E-1
9.129458360E-1,1.805621833E-1,-2.129195631E-1,2.802974880E-1
9.154335970E-1,1.944106072E-1,-2.139848322E-1,2.685796022E-1
9.179213570E-1,2.050632536E-1,-2.118543088E-1,2.611227632E-1
9.204091180E-1,2.135853618E-1,-2.054627240E-1,2.568616867E-1
9.228968780E-1,2.199769467E-1,-1.980058849E-1,2.589922249E-1
9.253846380E-1,2.231727391E-1,-1.862879843E-1,2.653838098E-1
9.278723990E-1,2.221074700E-1,-1.713742912E-1,2.760364413E-1
9.303601590E-1,2.189116776E-1,-1.521995366E-1,2.909501195E-1
9.328479200E-1,2.125200927E-1,-1.287637353E-1,3.101248741E-1
9.353356800E-1,2.018674612E-1,-1.010668874E-1,3.324954212E-1
9.378234410E-1,1.858884990E-1,-6.804371625E-2,3.559312224E-1
9.403112010E-1,1.667137593E-1,-3.182475269E-2,3.793670237E-1
9.427989610E-1,1.411474347E-1,5.459476262E-3,4.038680792E-1
9.452867220E-1,1.113200486E-1,4.167843983E-2,4.241080880E-1
9.477744820E-1,7.723161578E-2,7.683213800E-2,4.422175586E-1
9.502622430E-1,4.101264849E-2,1.087900475E-1,4.581965208E-1
9.527500030E-1,5.326318205E-4,1.375521719E-1,4.699144363E-1
9.552377630E-1,-4.207791388E-2,1.609879732E-1,4.805670679E-1
