"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.030469810E-1,1.682850242E0,1.212136865E0,8.928241134E-1,2.257962713E0
8.055346370E-1,1.696698666E0,1.234507442E0,8.992156982E-1,2.282845561E0
8.080222930E-1,1.708416581E0,1.255812645E0,9.045419693E-1,2.305200379E0
8.105099490E-1,1.719069242E0,1.273922205E0,9.098683000E-1,2.325067132E0
8.129976060E-1,1.726526022E0,1.290966392E0,9.173251390E-1,2.342855467E0
8.154852620E-1,1.732917666E0,1.305880070E0,9.247819781E-1,2.358717470E0
8.179729180E-1,1.738243937E0,1.317597985E0,9.333041310E-1,2.372469818E0
8.204605740E-1,1.742504954E0,1.328250647E0,9.439567327E-1,2.385713229E0
8.229482310E-1,1.746766090E0,1.335707426E0,9.546093941E-1,2.397203620E0
8.254358870E-1,1.749961853E0,1.341033816E0,9.673925638E-1,2.407610134E0
8.279235430E-1,1.753157616E0,1.343164325E0,9.823062420E-1,2.417142441E0
8.304111990E-1,1.757418633E0,1.344229579E0,9.982851744E-1,2.427353847E0
8.328988560E-1,1.762745023E0,1.343164325E0,1.016394615E0,2.438117805E0
8.353865120E-1,1.768071294E0,1.339968443E0,1.036634684E0,2.448714560E0
8.378741680E-1,1.774462938E0,1.334642172E0,1.056874633E0,2.459059258E0
8.403618240E-1,1.782984972E0,1.330381155E0,1.077114701E0,2.471664522E0
8.428494810E-1,1.792572379E0,1.325054765E0,1.097354650E0,2.484607231E0
8.453371370E-1,1.803225040E0,1.321859002E0,1.116529465E0,2.499113806E0
8.478247930E-1,1.817073464E0,1.318663239E0,1.134638906E0,2.515558419E0
8.503124490E-1,1.830921888E0,1.315467477E0,1.151683211E0,2.531620798E0
8.528000530E-1,1.845835567E0,1.313336968E0,1.166596889E0,2.548119156E0
8.552876580E-1,1.860749245E0,1.310141087E0,1.178314686E0,2.562671051E0
8.577752620E-1,1.875662923E0,1.306945324E0,1.188967347E0,2.576792741E0
8.602628660E-1,1.887380838E0,1.302684307E0,1.197489500E0,2.587116916E0
8.627504700E-1,1.896968246E0,1.297357917E0,1.202815771E0,2.593914391E0
8.652380740E-1,1.904425025E0,1.292031646E0,1.207076907E0,2.598694886E0
8.677256780E-1,1.908686161E0,1.283509493E0,1.210272670E0,2.599084342E0
8.702132830E-1,1.911881924E0,1.273922205E0,1.210272670E0,2.596715273E0
8.727008870E-1,1.911881924E0,1.260073781E0,1.210272670E0,2.589949490E0
8.751884910E-1,1.908686161E0,1.244094729E0,1.208142161E0,2.578848976E0
8.776760950E-1,1.902294517E0,1.224920034E0,1.203881025E0,2.562905196E0
8.801636990E-1,1.892707229E0,1.203614712E0,1.198554754E0,2.543140288E0
8.826513030E-1,1.879924059E0,1.178048372E0,1.192163229E0,2.518564194E0
8.851389080E-1,1.862879753E0,1.148221016E0,1.182575822E0,2.487411918E0
8.876265120E-1,1.842639804E0,1.114132643E0,1.170857906E0,2.451024526E0
8.901141160E-1,1.817073464E0,1.077913642E0,1.157009482E0,2.408801515E0
8.926017200E-1,1.788311362E0,1.037433624E0,1.141030550E0,2.361414146E0
8.950893240E-1,1.754222870E0,9.958883524E-1,1.122920990E0,2.308688597E0
8.975769280E-1,1.715873361E0,9.511472583E-1,1.104811549E0,2.251557473E0
9.000645330E-1,1.674328089E0,9.053409100E-1,1.084571600E0,2.190733272E0
9.025521370E-1,1.629587054E0,8.563387990E-1,1.064331532E0,2.126422281E0
9.050397410E-1,1.581650138E0,8.062714338E-1,1.044091582E0,2.059567434E0
9.075273450E-1,1.530517578E0,7.551387548E-1,1.022786260E0,1.989675936E0
9.100149490E-1,1.478319645E0,7.029408216E-1,1.001480937E0,1.918989015E0
9.125025530E-1,1.426121712E0,6.518082023E-1,9.801757336E-1,1.849167796E0
9.149901580E-1,1.371793270E0,6.006755233E-1,9.578051567E-1,1.777644109E0
9.174777620E-1,1.316399574E0,5.516734123E-1,9.343693852E-1,1.705959420E0
9.199653660E-1,1.262071133E0,5.048018098E-1,9.098683000E-1,1.635698241E0
9.224529700E-1,1.208807945E0,4.579302073E-1,8.843019605E-1,1.566175814E0
9.249405740E-1,1.155544758E0,4.121238589E-1,8.576703668E-1,1.496906216E0
9.274281780E-1,1.105477333E0,3.673827946E-1,8.289082646E-1,1.429733948E0
9.299157830E-1,1.056475163E0,3.247722387E-1,8.012114167E-1,1.365121427E0
9.324033870E-1,1.009603620E0,2.853575051E-1,7.724493146E-1,1.302845470E0
9.348909910E-1,9.648625255E-1,2.491385341E-1,7.436871529E-1,1.243422810E0
9.373785950E-1,9.233172536E-1,2.171806246E-1,7.159903049E-1,1.188412509E0
9.398662510E-1,8.839024901E-1,1.916143000E-1,6.914892793E-1,1.138488944E0
9.423539080E-1,8.466182947E-1,1.703090221E-1,6.691187024E-1,1.092468552E0
9.448415640E-1,8.103992939E-1,1.532648057E-1,6.478134394E-1,1.048760873E0
9.473292200E-1,7.773761153E-1,1.394163817E-1,6.307692528E-1,1.010752394E0
9.498168760E-1,7.475487590E-1,1.298290044E-1,6.158555150E-1,9.772219465E-1
9.523045330E-1,7.177214026E-1,1.223721579E-1,6.041376591E-1,9.460873469E-1
9.547921890E-1,6.889592409E-1,1.202416345E-1,5.924197435E-1,9.165609848E-1
9.572798450E-1,6.623276472E-1,1.202416345E-1,5.838976502E-1,8.911074171E-1
9.597675010E-1,6.388918757E-1,1.223721579E-1,5.764408112E-1,8.691615400E-1
9.622551580E-1,6.143907905E-1,1.266332120E-1,5.721797347E-1,8.490592810E-1
9.647428140E-1,5.930855274E-1,1.319595277E-1,5.689839721E-1,8.324100674E-1
9.672304700E-1,5.707150102E-1,1.362205893E-1,5.668534040E-1,8.158397229E-1
9.697181260E-1,5.494097471E-1,1.415469050E-1,5.668534040E-1,8.020033530E-1
9.722057830E-1,5.291697383E-1,1.436774284E-1,5.679186583E-1,7.894272720E-1
9.746934390E-1,5.078644156E-1,1.426121742E-1,5.700492263E-1,7.766727865E-1
9.771810950E-1,4.854938984E-1,1.372858584E-1,5.721797347E-1,7.628508249E-1
9.796687510E-1,4.631233811E-1,1.287637353E-1,5.743102431E-1,7.489296503E-1
9.821564080E-1,4.396875799E-1,1.170458421E-1,5.775060654E-1,7.352129981E-1
9.846440640E-1,4.162517786E-1,1.021321490E-1,5.807018280E-1,7.217417350E-1
9.871317200E-1,3.906854391E-1,8.295740932E-2,5.828323960E-1,7.065484031E-1
9.896193760E-1,3.651190996E-1,6.058686972E-2,5.860281587E-1,6.931173987E-1
9.921070330E-1,3.395527899E-1,3.821633384E-2,5.892239809E-1,6.811325018E-1
9.945946890E-1,3.118559420E-1,1.371526904E-2,5.913544893E-1,6.686870488E-1
9.970823450E-1,2.841590643E-1,-9.720530361E-3,5.924197435E-1,6.571164395E-1
9.995700010E-1,2.575274706E-1,-3.422159329E-2,5.913544893E-1,6.459037448E-1
1.002057658E0,2.298306376E-1,-5.659212917E-2,5.892239809E-1,6.349879453E-1
1.004545314E0,2.042642981E-1,-7.576687634E-2,5.849629045E-1,6.242164069E-1
1.007032970E0,1.797632426E-1,-9.281109273E-2,5.796365738E-1,6.139277482E-1
1.009520626E0,1.563274413E-1,-1.077247858E-1,5.732449889E-1,6.038648158E-1
1.012008283E0,1.360874325E-1,-1.194426864E-1,5.647228956E-1,5.930415613E-1
1.014495939E0,1.190432087E-1,-1.279647946E-1,5.562008023E-1,5.830142423E-1
1.016983595E0,1.041295230E-1,-1.343563795E-1,5.466133952E-1,5.724340994E-1
1.019471251E0,9.241162241E-2,-1.364869028E-1,5.380913019E-1,5.627706743E-1
1.021958908E0,8.495477587E-2,-1.332911104E-1,5.295692086E-1,5.526548478E-1
1.024446564E0,8.175898343E-2,-1.279647946E-1,5.221123695E-1,5.437470427E-1
1.026934220E0,8.175898343E-2,-1.183774248E-1,5.157207847E-1,5.354116863E-1
1.029421876E0,8.388951421E-2,-1.045289934E-1,5.114597082E-1,5.287294149E-1
1.031909533E0,8.921582997E-2,-8.855003864E-2,5.082638860E-1,5.235768821E-1
1.034397189E0,9.773793817E-2,-7.044056058E-2,5.061333776E-1,5.202745170E-1
1.036884845E0,1.083905771E-1,-4.913528636E-2,5.040028691E-1,5.178626127E-1
1.039372501E0,1.233042628E-1,-2.676474862E-2,5.029376149E-1,5.185234204E-1
1.041860158E0,1.392832249E-1,-4.394212738E-3,5.018723607E-1,5.208598586E-1
1.044347814E0,1.573926955E-1,2.010685205E-2,5.008070469E-1,5.253422164E-1
1.046835470E0,1.786979735E-1,4.354264960E-2,5.008070469E-1,5.335134734E-1
1.049323126E0,2.010685056E-1,6.804371625E-2,5.008070469E-1,5.439358322E-1
1.051810783E0,2.255695760E-1,9.147951752E-2,5.029376149E-1,5.587453626E-1
1.054298439E0,2.511359155E-1,1.149153188E-1,5.050681233E-1,5.756462349E-1
1.056786095E0,2.788327634E-1,1.372858584E-1,5.082638860E-1,5.957577483E-1
1.059273751E0,3.086601496E-1,1.596563905E-1,5.135902166E-1,6.201097980E-1
1.061761408E0,3.384875357E-1,1.798963994E-1,5.189165473E-1,6.451440997E-1
1.064249064E0,3.683148921E-1,1.990711391E-1,5.253081322E-1,6.717393928E-1
1.066736720E0,3.992075622E-1,2.161153555E-1,5.327649713E-1,6.999364537E-1
1.069224376E0,4.279696643E-1,2.331595868E-1,5.434176326E-1,7.299480460E-1
1.071712033E0,4.546012580E-1,2.491385341E-1,5.540702343E-1,7.587661942E-1
1.074199689E0,4.812328517E-1,2.629869580E-1,5.657881498E-1,7.879488741E-1
1.076687345E0,5.057339072E-1,2.757701278E-1,5.796365738E-1,8.171869468E-1
1.079175001E0,5.291697383E-1,2.864227593E-1,5.945502520E-1,8.459010646E-1
1.081662658E0,5.483444333E-1,2.938795984E-1,6.105292439E-1,8.716609396E-1
1.084150314E0,5.664539337E-1,3.013364673E-1,6.286386847E-1,8.982540406E-1
1.086637970E0,5.834981799E-1,3.098585606E-1,6.467481852E-1,9.245353798E-1
1.089125626E0,5.984118581E-1,3.162501454E-1,6.669881940E-1,9.502547855E-1
1.091613283E0,6.133255363E-1,3.215764761E-1,6.861629486E-1,9.748842164E-1
1.094100939E0,6.282392144E-1,3.290333152E-1,7.064029574E-1,1.000975810E0
1.096588595E0,6.442182064E-1,3.364901543E-1,7.255777121E-1,1.026988675E0
1.099076251E0,6.612623930E-1,3.482080400E-1,7.447524667E-1,1.055070153E0
1.101563908E0,6.804371476E-1,3.599259555E-1,7.628619075E-1,1.083743371E0
1.104051564E0,7.017424107E-1,3.748396337E-1,7.788408995E-1,1.113346446E0
1.106539220E0,7.262434959E-1,3.897533417E-1,7.926893234E-1,1.143544335E0
1.109026876E0,7.518098354E-1,4.057323039E-1,8.054724932E-1,1.174147635E0
1.111514533E0,7.816371918E-1,4.227765203E-1,8.161250949E-1,1.206547494E0
1.114002189E0,8.157256246E-1,4.398207366E-1,8.257125020E-1,1.241229919E0
1.116489845E0,8.498140574E-1,4.547344148E-1,8.352998495E-1,1.275418817E0
1.118977501E0,8.860330582E-1,4.664523304E-1,8.416914344E-1,1.308081353E0
1.121465158E0,9.243825078E-1,4.749744236E-1,8.502135277E-1,1.342738532E0
1.123952814E0,9.606015086E-1,4.824312627E-1,8.576703668E-1,1.375170404E0
1.126440470E0,9.989509583E-1,4.877575934E-1,8.640619516E-1,1.407982082E0
1.128928126E0,1.036235213E0,4.909533858E-1,8.683230281E-1,1.438333593E0
1.131415783E0,1.073519468E0,4.920186400E-1,8.736493587E-1,1.468941657E0
1.133903439E0,1.108673096E0,4.920186400E-1,8.768451214E-1,1.496694940E0
1.136391095E0,1.141696334E0,4.877575934E-1,8.789756894E-1,1.521175944E0
1.138878751E0,1.172588944E0,4.834965467E-1,8.800409436E-1,1.543763520E0
1.141366408E0,1.202416301E0,4.771049619E-1,8.811061978E-1,1.565178021E0
1.143854064E0,1.231178403E0,4.664523304E-1,8.821714520E-1,1.584804249E0
1.146341720E0,1.255679488E0,4.536691606E-1,8.843019605E-1,1.601417073E0
1.148829376E0,1.276984811E0,4.376901984E-1,8.874977827E-1,1.615523207E0
1.151317033E0,1.295094252E0,4.195807278E-1,8.917587996E-1,1.627436900E0
1.153804689E0,1.306812167E0,3.972101808E-1,8.981503844E-1,1.634688986E0
1.156292345E0,1.314269066E0,3.716438413E-1,9.034767151E-1,1.637587401E0
1.158780001E0,1.316399574E0,3.428817391E-1,9.088030457E-1,1.635970263E0
1.161267658E0,1.314269066E0,3.119890988E-1,9.151946306E-1,1.631631572E0
1.163755314E0,1.305746913E0,2.779006660E-1,9.205209613E-1,1.621592619E0
1.166242970E0,1.295094252E0,2.406164259E-1,9.269125462E-1,1.610693097E0
1.168730626E0,1.280180573E0,2.043974549E-1,9.322388172E-1,1.596781085E0
1.171218283E0,1.263136387E0,1.660479754E-1,9.375651479E-1,1.581807153E0
1.173705939E0,1.242896318E0,1.298290044E-1,9.428914785E-1,1.565468355E0
1.176193595E0,1.221591115E0,9.574057162E-2,9.492830634E-1,1.550028853E0
1.178681199E0,1.200285792E0,6.271740049E-2,9.567399025E-1,1.536219612E0
1.181168803E0,1.178980589E0,3.289001435E-2,9.641967416E-1,1.523401568E0
1.183656408E0,1.157675266E0,3.062632866E-3,9.727188349E-1,1.512085756E0
1.186144012E0,1.139565825E0,-2.569948509E-2,9.812409878E-1,1.504029458E0
1.188631616E0,1.122521520E0,-5.233107507E-2,9.897630811E-1,1.497472557E0
1.191119220E0,1.108673096E0,-7.576687634E-2,1.000415683E0,1.495235162E0
1.193606824E0,1.099085808E0,-9.600688517E-2,1.010003090E0,1.495765081E0
1.196094428E0,1.093759418E0,-1.130511016E-1,1.020655751E0,1.500276100E0
1.198582033E0,1.092694163E0,-1.258342713E-1,1.031308413E0,1.507783751E0
1.201069637E0,1.096955180E0,-1.364869028E-1,1.043026209E0,1.519816770E0
1.203557241E0,1.107607841E0,-1.428784877E-1,1.052613616E0,1.534667657E0
1.206044845E0,1.122521520E0,-1.482048035E-1,1.062201023E0,1.552510947E0
1.208532449E0,1.142761588E0,-1.492700726E-1,1.069657803E0,1.572371908E0
1.211020053E0,1.168327928E0,-1.482048035E-1,1.074984193E0,1.594536241E0
1.213507658E0,1.200285792E0,-1.428784877E-1,1.077114701E0,1.619035616E0
1.215995262E0,1.236504793E0,-1.354216337E-1,1.074984193E0,1.644042012E0
1.218482866E0,1.279115319E0,-1.247690022E-1,1.070723176E0,1.672767594E0
1.220970470E0,1.327052236E0,-1.098553166E-1,1.062201023E0,1.703351649E0
1.223458803E0,1.380315304E0,-9.068056941E-2,1.051548362E0,1.737598130E0
1.225946460E0,1.438904881E0,-6.724476814E-2,1.036634684E0,1.774705774E0
1.228434116E0,1.501755476E0,-4.167843983E-2,1.019590497E0,1.815646272E0
1.230921772E0,1.566736460E0,-1.291632187E-2,9.982851744E-1,1.857795267E0
1.233409428E0,1.633848071E0,1.691105962E-2,9.748494029E-1,1.902649958E0
1.235897085E0,1.700959682E0,4.886896908E-2,9.492830634E-1,1.948535438E0
1.238384689E0,1.768071294E0,8.295740932E-2,9.237167239E-1,1.996549678E0
1.240872293E0,1.834117651E0,1.170458421E-1,8.992156982E-1,2.046039139E0
1.243359897E0,1.893772483E0,1.500690132E-1,8.757798672E-1,2.091861683E0
1.245847501E0,1.949166179E0,1.809616536E-1,8.566051126E-1,2.136765834E0
1.248335106E0,1.996037722E0,2.107890397E-1,8.406261802E-1,2.176063184E0
1.250822710E0,2.034387350E0,2.406164259E-1,8.289082646E-1,2.209913362E0
1.253310314E0,2.063149452E0,2.693785429E-1,8.214514256E-1,2.236947229E0
1.255797918E0,2.081258774E0,2.960101366E-1,8.182556629E-1,2.255837409E0
1.258285522E0,2.088715792E0,3.183806837E-1,8.193209171E-1,2.266139158E0
1.260773126E0,2.085519791E0,3.343596160E-1,8.225166798E-1,2.266654548E0
1.263260731E0,2.069540977E0,3.460775316E-1,8.289082646E-1,2.256071459E0
1.265748335E0,2.042909384E0,3.535343707E-1,8.374303579E-1,2.236013172E0
1.268235939E0,2.005625010E0,3.567301631E-1,8.470177650E-1,2.206179318E0
1.270723543E0,1.958753467E0,3.556649089E-1,8.576703668E-1,2.167674129E0
1.273211147E0,1.901229262E0,3.503385782E-1,8.683230281E-1,2.119291086E0
1.275698751E0,1.836248159E0,3.428817391E-1,8.800409436E-1,2.064908534E0
1.278186356E0,1.765940785E0,3.322291076E-1,8.917587996E-1,2.006030108E0
1.280673960E0,1.690307140E0,3.215764761E-1,9.024114609E-1,1.942909186E0
1.283161564E0,1.611477613E0,3.087933064E-1,9.119988084E-1,1.877220081E0
1.285649168E0,1.531582832E0,2.970753908E-1,9.205209613E-1,1.811452070E0
1.288136772E0,1.451688051E0,2.842922211E-1,9.290430546E-1,1.746808880E0
1.290624376E0,1.373923779E0,2.715090811E-1,9.333041310E-1,1.682985541E0
1.293111981E0,1.300420642E0,2.608564198E-1,9.343693852E-1,1.622401327E0
1.295599585E0,1.232243776E0,2.502037883E-1,9.333041310E-1,1.565912916E0
1.298087189E0,1.169393182E0,2.406164259E-1,9.279778004E-1,1.512124160E0
1.300574793E0,1.115064740E0,2.299637944E-1,9.194557071E-1,1.463438252E0
1.303062397E0,1.067127824E0,2.182458937E-1,9.056072235E-1,1.416515974E0
1.305550001E0,1.026647806E0,2.043974549E-1,8.885630369E-1,1.373072579E0
1.308037606E0,9.957551956E-1,1.894837767E-1,8.661925197E-1,1.333312414E0
1.310525210E0,9.723193645E-1,1.735048145E-1,8.406261802E-1,1.296981589E0
1.313012866E0,9.552751780E-1,1.585911214E-1,8.118640780E-1,1.263655448E0
1.315500522E0,9.456877708E-1,1.436774284E-1,7.799061537E-1,1.234188872E0
1.317988178E0,9.414267540E-1,1.287637353E-1,7.458177209E-1,1.207935638E0
1.320475835E0,9.424920082E-1,1.149153188E-1,7.095987201E-1,1.185338373E0
1.322963491E0,9.478183389E-1,1.000016257E-1,6.723145247E-1,1.166347611E0
1.325451147E0,9.574056864E-1,8.615319431E-2,6.339650154E-1,1.151503218E0
1.327938803E0,9.680583477E-1,7.123950869E-2,5.934849977E-1,1.137733042E0
1.330426460E0,9.808415174E-1,5.632581562E-2,5.519397259E-1,1.126880713E0
1.332914116E0,9.946899414E-1,4.247738793E-2,5.114597082E-1,1.119287024E0
1.335401772E0,1.007473111E0,2.862896025E-2,4.699144363E-1,1.112043733E0
1.337889428E0,1.018125772E0,1.584579609E-2,4.294344187E-1,1.105099587E0
1.340377085E0,1.028778315E0,6.258423906E-3,3.900196552E-1,1.100245118E0
1.342864741E0,1.036235213E0,-4.394212738E-3,3.506048918E-1,1.093949961E0
1.345352397E0,1.041561484E0,-1.185105834E-2,3.143859208E-1,1.088039191E0
1.347840053E0,1.044757366E0,-1.824264042E-2,2.792322338E-1,1.081582816E0
1.350327710E0,1.045822620E0,-2.463422157E-2,2.462090552E-1,1.074695630E0
1.352815366E0,1.043691993E0,-3.102580272E-2,2.163816839E-1,1.066337943E0
1.355303022E0,1.039430976E0,-3.741738573E-2,1.886848211E-1,1.057080307E0
1.357790678E0,1.033039451E0,-4.380896688E-2,1.652490199E-1,1.047089763E0
1.360278335E0,1.023452044E0,-4.913528636E-2,1.450090110E-1,1.034841039E0
1.362765991E0,1.012799382E0,-5.126581341E-2,1.279647946E-1,1.022137839E0
1.365253647E0,9.989509583E-1,-5.339634046E-2,1.141163707E-1,1.006864803E0
1.367741303E0,9.851025343E-1,-5.339634046E-2,1.013332009E-1,9.917391743E-1
1.370228960E0,9.691236019E-1,-5.339634046E-2,9.068056941E-2,9.748203376E-1
1.372716616E0,9.520793557E-1,-5.233107507E-2,8.109319210E-2,9.569585920E-1
1.375204272E0,9.350351691E-1,-5.020054802E-2,7.257108390E-2,9.391897704E-1
1.377691928E0,9.179909229E-1,-4.593949392E-2,6.298371404E-2,9.212951318E-1
1.380179585E0,9.009467363E-1,-4.167843983E-2,5.339634046E-2,9.034895037E-1
1.382667241E0,8.849677444E-1,-3.848264739E-2,4.380896688E-2,8.868867167E-1
1.385154897E0,8.700540662E-1,-3.528685868E-2,3.422159329E-2,8.714415402E-1
1.387642553E0,8.562056422E-1,-3.422159329E-2,2.463422157E-2,8.572432934E-1
1.390130210E0,8.434224725E-1,-3.528685868E-2,1.398158539E-2,8.442760889E-1
1.392617866E0,8.306393027E-1,-3.741738573E-2,4.394212738E-3,8.314932478E-1
1.395105522E0,8.178561330E-1,-4.167843983E-2,-6.258423906E-3,8.189413376E-1
1.397593178E0,8.040077090E-1,-4.913528636E-2,-1.584579609E-2,8.056635537E-1
1.400080835E0,7.901592851E-1,-5.872265995E-2,-2.756369673E-2,7.928176360E-1
1.402568491E0,7.752456069E-1,-7.150582224E-2,-4.034686089E-2,7.795811073E-1
1.405056147E0,7.571361065E-1,-8.535424620E-2,-5.419528857E-2,7.638570288E-1
1.407543803E0,7.400919199E-1,-1.013332009E-1,-6.804371625E-2,7.500896045E-1
1.410031460E0,7.209171653E-1,-1.205079481E-1,-8.189214021E-2,7.354930641E-1
1.412519116E0,6.996119022E-1,-1.407479644E-1,-9.787109494E-2,7.203093464E-1
1.415006772E0,6.751108170E-1,-1.631184965E-1,-1.138500497E-1,7.038068577E-1
1.417494428E0,6.495444775E-1,-1.865542978E-1,-1.319595277E-1,6.885665191E-1
1.419982085E0,6.207823753E-1,-2.089248300E-1,-1.511342824E-1,6.722067490E-1
1.422469741E0,5.920202732E-1,-2.312953621E-1,-1.692437679E-1,6.577453925E-1
1.424957397E0,5.600623488E-1,-2.515353858E-1,-1.884185076E-1,6.422160220E-1
1.427445053E0,5.281044245E-1,-2.696448565E-1,-2.075932473E-1,6.282496224E-1
1.429932710E0,4.940160215E-1,-2.845585644E-1,-2.278332561E-1,6.139490196E-1
1.432420366E0,4.599275887E-1,-2.984069884E-1,-2.470080107E-1,6.013260970E-1
1.434908022E0,4.258391261E-1,-3.079943359E-1,-2.672480047E-1,5.895939011E-1
1.437395678E0,3.928159773E-1,-3.165164590E-1,-2.864227593E-1,5.801077985E-1
1.439883335E0,3.608580530E-1,-3.218427896E-1,-3.055975139E-1,5.720062553E-1
1.442370991E0,3.310306668E-1,-3.250385821E-1,-3.237069845E-1,5.657009758E-1
1.444858647E0,3.033338189E-1,-3.261038363E-1,-3.407512009E-1,5.607731258E-1
1.447346303E0,2.788327634E-1,-3.239732981E-1,-3.556649089E-1,5.560610895E-1
1.449833960E0,2.575274706E-1,-3.175817132E-1,-3.695133328E-1,5.511067463E-1
1.452321616E0,2.404832691E-1,-3.090596199E-1,-3.801659644E-1,5.457803696E-1
1.454809272E0,2.266348451E-1,-2.952111959E-1,-3.897533417E-1,5.389069220E-1
1.457296928E0,2.170474678E-1,-2.771016955E-1,-3.961449265E-1,5.299299537E-1
1.459784585E0,2.127864063E-1,-2.547311783E-1,-3.961449265E-1,5.168141162E-1
1.462272241E0,2.138516754E-1,-2.302301079E-1,-3.940143883E-1,5.039700188E-1
1.464759897E0,2.202432603E-1,-2.014679909E-1,-3.876228034E-1,4.892319315E-1
1.467247553E0,2.319611609E-1,-1.705753356E-1,-3.780354261E-1,4.751975470E-1
1.469735210E0,2.490053773E-1,-1.386174262E-1,-3.641870022E-1,4.624398786E-1
1.472222866E0,2.703106403E-1,-1.055942550E-1,-3.460775316E-1,4.516499162E-1
1.474710522E0,2.958769798E-1,-7.150582224E-2,-3.247722387E-1,4.451216428E-1
1.477198178E0,3.246390820E-1,-3.848264739E-2,-3.013364673E-1,4.446066961E-1
1.479685835E0,3.565970063E-1,-4.394212738E-3,-2.747048736E-1,4.501594180E-1
1.482173491E0,3.896201849E-1,2.862896025E-2,-2.470080107E-1,4.622082466E-1
1.484661147E0,4.237086177E-1,5.952160433E-2,-2.182458937E-1,4.803156090E-1
1.487148803E0,4.588623047E-1,8.934898674E-2,-1.894837767E-1,5.044224001E-1
1.489636460E0,4.940160215E-1,1.170458421E-1,-1.596563905E-1,5.322045863E-1
1.492124116E0,5.270391703E-1,1.415469050E-1,-1.319595277E-1,5.614437908E-1
1.494611772E0,5.579318404E-1,1.639174372E-1,-1.053279415E-1,5.909744834E-1
1.497099428E0,5.856286883E-1,1.820269227E-1,-8.082687855E-2,6.185691113E-1
1.499587085E0,6.101297736E-1,1.969406158E-1,-5.845634267E-2,6.437865258E-1
1.502074741E0,6.303697824E-1,2.065279931E-1,-3.928159550E-2,6.645020077E-1
1.504562397E0,6.452834606E-1,2.118543088E-1,-2.330264263E-2,6.795704569E-1
1.507050053E0,6.548708081E-1,2.118543088E-1,-1.051947847E-2,6.883666777E-1
1.509537710E0,6.580666304E-1,2.086585164E-1,1.331579551E-4,6.903550421E-1
1.512025366E0,6.570013762E-1,2.012016773E-1,7.590003312E-3,6.871612121E-1
1.514513022E0,6.506097913E-1,1.905490309E-1,1.078579482E-2,6.780253440E-1
1.517000678E0,6.388918757E-1,1.788311303E-1,1.291632187E-2,6.635738342E-1
1.519488335E0,6.218476295E-1,1.639174372E-1,1.078579482E-2,6.431793949E-1
1.521975991E0,6.005423665E-1,1.468732208E-1,7.590003312E-3,6.182883511E-1
1.524463647E0,5.760413408E-1,1.287637353E-1,1.198421582E-3,5.902585553E-1
1.526951303E0,5.494097471E-1,1.085237339E-1,-7.323687430E-3,5.600733054E-1
1.529438960E0,5.227781534E-1,8.828372508E-2,-1.584579609E-2,5.304169144E-1
1.531926616E0,4.929507375E-1,6.910897791E-2,-2.649843320E-2,4.984763258E-1
1.534414272E0,4.641886353E-1,5.099949613E-2,-3.608580679E-2,4.683740207E-1
1.536901928E0,4.364917874E-1,3.502054140E-2,-4.567318037E-2,4.402698698E-1
1.539389585E0,4.087949097E-1,2.330264263E-2,-5.419528857E-2,4.130295639E-1
1.541877241E0,3.832286000E-1,1.265000552E-2,-6.271740049E-2,3.885326947E-1
1.544364897E0,3.587275445E-1,5.193160381E-3,-6.910897791E-2,3.653607409E-1
1.546852553E0,3.352917433E-1,9.321057005E-4,-7.443529367E-2,3.434560159E-1
1.549340210E0,3.118559420E-1,-1.331579551E-4,-7.763108611E-2,3.213731971E-1
