"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.191643760E-1,3.363853395E-1,2.573168278E0,2.239177227E0
9.216520330E-1,8.738835901E-2,2.965817451E0,2.071583033E0
9.241396890E-1,-1.424549967E-1,3.339312792E0,1.899200439E0
9.266273450E-1,-3.148375154E-1,3.674500942E0,1.750759959E0
9.291150010E-1,-4.345476031E-1,3.976170540E0,1.664568782E0
9.316026580E-1,-4.872200489E-1,4.253897667E0,1.621473074E0
9.340903140E-1,-5.542576909E-1,4.531625271E0,1.664568782E0
9.365779700E-1,-6.643909812E-1,4.775833607E0,1.731606364E0
9.390656260E-1,-7.553706169E-1,5.005677223E0,1.760336757E0
9.415532830E-1,-8.798691034E-1,5.206789970E0,1.745971560E0
9.440409390E-1,-9.852139950E-1,5.398326397E0,1.774701953E0
9.465285950E-1,-1.071405292E0,5.551555157E0,1.832162857E0
9.490162510E-1,-1.133654475E0,5.680841923E0,1.937507749E0
9.515039080E-1,-1.200692177E0,5.771821976E0,2.081159830E0
9.539919280E-1,-1.291671872E0,5.853224754E0,2.287061214E0
9.564797930E-1,-1.406593442E0,5.891531944E0,2.473809004E0
9.589675010E-1,-1.516726732E0,5.891531944E0,2.459443808E0
9.614551580E-1,-1.631648421E0,5.862801552E0,2.301426411E0
9.639428140E-1,-1.746570110E0,5.805340767E0,2.090736628E0
9.664304700E-1,-1.875856996E0,5.743091106E0,1.832162857E0
9.689181260E-1,-2.005143881E0,5.652111530E0,1.554435492E0
9.714057830E-1,-2.196680069E0,5.551555157E0,1.305438519E0
9.738934390E-1,-2.402581453E0,5.470152378E0,1.118690729E0
9.763810950E-1,-2.565387011E0,5.350442410E0,9.367313981E-1
9.788687510E-1,-2.689885616E0,5.230731964E0,7.404068708E-1
9.813564080E-1,-2.766499996E0,5.111021996E0,6.015431881E-1
9.838440640E-1,-2.771288395E0,4.967370033E0,5.440823436E-1
9.863317200E-1,-2.718616009E0,4.818929672E0,5.009866953E-1
9.888193760E-1,-2.651578426E0,4.656123638E0,4.147954583E-1
9.913070330E-1,-2.598906040E0,4.526836872E0,4.004302323E-1
9.937954180E-1,-2.541445017E0,4.411915302E0,4.100070298E-1
9.962825010E-1,-2.503137827E0,4.316147327E0,4.195838571E-1
9.987695850E-1,-2.512714624E0,4.234744072E0,3.477577865E-1
1.001256668E0,-2.551021814E0,4.177283287E0,1.945288926E-1
