"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.034699990E-1,-2.636527456E-2,-1.375521719E-1,-5.273054913E-2
9.059576550E-1,-3.062633052E-2,-1.364869028E-1,-5.060002208E-2
9.084453110E-1,-3.595264629E-2,-1.354216337E-1,-4.846949503E-2
9.109329670E-1,-3.914843872E-2,-1.332911104E-1,-4.633896798E-2
9.134206240E-1,-4.447475821E-2,-1.300953180E-1,-4.420844093E-2
9.159082800E-1,-4.873581231E-2,-1.268995255E-1,-4.207791388E-2
9.183959360E-1,-5.299686641E-2,-1.226384789E-1,-3.781685978E-2
9.208835920E-1,-5.619265884E-2,-1.183774248E-1,-3.462106735E-2
9.233712490E-1,-5.938844755E-2,-1.119858399E-1,-2.929474972E-2
9.258589050E-1,-6.151897460E-2,-1.055942550E-1,-2.503369562E-2
9.283465610E-1,-6.364950538E-2,-9.813741595E-2,-1.864211448E-2
9.308342170E-1,-6.578002870E-2,-9.174583107E-2,-1.331579592E-2
9.333218740E-1,-6.684529036E-2,-8.641951531E-2,-7.989477366E-3
9.358095300E-1,-6.791055948E-2,-8.109319210E-2,-1.597895520E-3
9.382971860E-1,-7.004108280E-2,-7.789740711E-2,3.728422802E-3
9.407848420E-1,-7.110634446E-2,-7.576687634E-2,9.054740891E-3
9.432724990E-1,-7.323687524E-2,-7.470161468E-2,1.331579592E-2
9.457601550E-1,-7.323687524E-2,-7.363634557E-2,1.864211448E-2
9.482478110E-1,-7.536740601E-2,-7.363634557E-2,2.396843210E-2
9.507354670E-1,-7.536740601E-2,-7.363634557E-2,2.822948620E-2
9.532231240E-1,-7.536740601E-2,-7.576687634E-2,3.249054030E-2
9.557107800E-1,-7.536740601E-2,-7.683213800E-2,3.675159439E-2
9.581984360E-1,-7.430213690E-2,-8.002793044E-2,3.888212144E-2
9.606860920E-1,-7.323687524E-2,-8.215846121E-2,4.207791388E-2
9.631737490E-1,-7.217161357E-2,-8.535424620E-2,4.420844093E-2
9.656614050E-1,-7.110634446E-2,-8.855003864E-2,4.633896798E-2
9.681490610E-1,-6.897582114E-2,-9.174583107E-2,4.846949503E-2
9.706367170E-1,-6.684529036E-2,-9.600688517E-2,4.846949503E-2
9.731243740E-1,-6.471476704E-2,-1.002679393E-1,4.953476042E-2
9.756120300E-1,-6.258423626E-2,-1.055942550E-1,4.953476042E-2
9.780996860E-1,-6.151897460E-2,-1.098553166E-1,4.846949503E-2
9.805873420E-1,-6.045371294E-2,-1.151816323E-1,4.633896798E-2
9.830749990E-1,-5.938844755E-2,-1.194426864E-1,4.527370632E-2
9.855626550E-1,-5.938844755E-2,-1.247690022E-1,4.527370632E-2
9.880503110E-1,-5.832318589E-2,-1.290300637E-1,4.420844093E-2
9.905379670E-1,-5.832318589E-2,-1.311605871E-1,4.207791388E-2
9.930256240E-1,-5.832318589E-2,-1.343563795E-1,3.994738683E-2
9.955132800E-1,-5.832318589E-2,-1.364869028E-1,3.781685978E-2
9.980009360E-1,-5.938844755E-2,-1.375521719E-1,3.568633273E-2
1.000488592E0,-5.938844755E-2,-1.386174262E-1,3.355580568E-2
1.002976249E0,-6.045371294E-2,-1.386174262E-1,3.142527863E-2
1.005463905E0,-6.151897460E-2,-1.375521719E-1,2.822948620E-2
1.007951561E0,-6.364950538E-2,-1.364869028E-1,2.503369562E-2
1.010439217E0,-6.471476704E-2,-1.332911104E-1,2.290316857E-2
1.012926874E0,-6.578002870E-2,-1.300953180E-1,2.077264152E-2
1.015414530E0,-6.791055948E-2,-1.268995255E-1,1.970737800E-2
1.017902186E0,-7.004108280E-2,-1.226384789E-1,1.864211448E-2
1.020389842E0,-7.004108280E-2,-1.194426864E-1,1.970737800E-2
1.022877499E0,-7.110634446E-2,-1.151816323E-1,2.077264152E-2
